"LATITUDE","total_hotspot","avg_brightness","avg_frp","max_frp"
-2.41524,1,328.59,2.32,2.32
-2.41363,1,333.02,2.62,2.62
-2.41346,1,331.14,3.2,3.2
-2.41246,1,356.43,7.52,7.52
-2.41216,1,342.61,9.17,9.17
-2.41134,1,334.33,7.52,7.52
-2.41084,1,341.92,4.87,4.87
-2.40916,1,342.5,6.58,6.58
-2.40914,1,346.9,6.67,6.67
-2.4086,1,367,8.99,8.99
-2.4083,1,341.33,5.61,5.61
-2.40668,1,329.93,15.61,15.61
-2.40502,1,333.47,4.41,4.41
-2.40409,1,334.81,5.46,5.46
-2.40239,1,338.63,3.22,3.22
-2.39838,1,339.18,6.26,6.26
-2.39793,1,306.76,0.56,0.56
-2.39662,1,332.85,5.22,5.22
-2.39585,1,341.2,5.26,5.26
-2.39526,1,319.2,2.27,2.27
-2.39501,1,339.75,6.71,6.71
-2.39408,1,331.55,24.28,24.28
-2.39396,1,331.16,3.7,3.7
-2.39371,1,306.49,0.87,0.87
-2.39199,1,336.18,9.7,9.7
-2.39142,1,330.37,2.86,2.86
-2.3905,1,311.06,1.21,1.21
-2.38612,1,337.36,3.86,3.86
-2.38603,1,342.74,7.33,7.33
-2.38551,1,338.4,6.93,6.93
-2.37995,1,329.84,2.96,2.96
-2.37907,1,333.13,2.44,2.44
-2.37796,1,344.42,14.46,14.46
-2.37706,1,348.02,10.81,10.81
-2.37653,1,303.53,1.12,1.12
-2.37394,1,320.07,1.37,1.37
-2.37379,1,337.92,4.99,4.99
-2.37371,1,367,7.17,7.17
-2.37318,1,331.52,3.99,3.99
-2.3729,1,351.55,3.83,3.83
-2.36927,1,349.23,7.6,7.6
-2.36761,1,342.65,4.43,4.43
-2.36213,1,354.31,16.25,16.25
-2.36193,1,340.35,3.72,3.72
-2.36183,1,329.28,3.39,3.39
-2.36153,1,332.28,6.37,6.37
-2.36145,1,341.83,6.71,6.71
-2.3613,1,337.92,3.75,3.75
-2.35959,1,330.49,7.4,7.4
-2.35791,1,343.14,5.74,5.74
-2.3576,1,328.91,4.68,4.68
-2.35748,1,342.35,20.94,20.94
-2.35655,1,330.76,3.82,3.82
-2.35527,1,333.16,2.13,2.13
-2.35494,1,309.45,3.06,3.06
-2.35489,1,336.94,3.43,3.43
-2.35447,1,341.12,3.06,3.06
-2.35446,1,333.37,5,5
-2.35415,1,335.34,6.12,6.12
-2.354,1,345.84,10.84,10.84
-2.35388,1,333.68,70.62,70.62
-2.35368,1,339.94,5.93,5.93
-2.35363,1,336.56,9.72,9.72
-2.35116,1,345.67,17.92,17.92
-2.34739,1,334.92,6.56,6.56
-2.34737,1,343.5,6.98,6.98
-2.34437,1,331.09,3.15,3.15
-2.34432,1,335.46,2.72,2.72
-2.34324,1,314.12,1.1,1.1
-2.34254,1,334.61,4.12,4.12
-2.34134,1,332.25,3.16,3.16
-2.34099,1,348.41,3.58,3.58
-2.34055,1,327.42,5.15,5.15
-2.33955,1,311.12,1.22,1.22
-2.33816,1,341.55,10.77,10.77
-2.33812,1,330.52,4.81,4.81
-2.33642,1,355.28,56.29,56.29
-2.33557,1,344.87,107.94,107.94
-2.33525,1,331.44,1.69,1.69
-2.33437,1,345.81,4.79,4.79
-2.33422,1,310.24,0.8,0.8
-2.33391,1,337.39,3.88,3.88
-2.3334,1,305.53,2.47,2.47
-2.33339,1,319.73,2.07,2.07
-2.33158,1,306.85,0.53,0.53
-2.33061,1,330.04,2.24,2.24
-2.32893,1,331.7,2.65,2.65
-2.32799,1,317,4.19,4.19
-2.32682,1,333.95,3.89,3.89
-2.32346,1,343.15,6.47,6.47
-2.3227,1,342.42,13.1,13.1
-2.3223,1,325.49,2.25,2.25
-2.32206,1,354.77,11.28,11.28
-2.31946,1,337.25,7.71,7.71
-2.319,1,329.65,11.28,11.28
-2.31843,1,324.42,3.84,3.84
-2.31714,1,333.2,8.75,8.75
-2.31511,1,335.86,3.28,3.28
-2.31184,1,332.03,1.71,1.71
-2.308,1,329.09,7.75,7.75
-2.3066,1,330.54,2.32,2.32
-2.30649,1,311.68,2.07,2.07
-2.30645,1,331.91,3.86,3.86
-2.3054,1,327.79,3.43,3.43
-2.30445,1,330.72,1.64,1.64
-2.30306,1,335.1,4.02,4.02
-2.3,1,339.69,3.18,3.18
-2.29734,1,340.38,8.55,8.55
-2.29712,1,308.91,1.18,1.18
-2.29707,1,336.73,7.5,7.5
-2.2957,1,335.08,5.25,5.25
-2.29555,1,331.27,2.53,2.53
-2.2953,1,367,8.79,8.79
-2.29363,1,343.87,65.46,65.46
-2.29361,1,333.12,11.5,11.5
-2.2922,1,337.03,11.28,11.28
-2.2921,1,329.56,4.29,4.29
-2.29165,1,341.52,6.16,6.16
-2.29152,1,329.55,3.89,3.89
-2.29104,1,329.73,1.54,1.54
-2.29087,1,341.12,6.53,6.53
-2.2908,1,329.17,2.42,2.42
-2.2905,1,332.42,3.7,3.7
-2.29013,1,353.61,17.29,17.29
-2.28996,1,329.25,2.28,2.28
-2.28905,1,354.46,17.29,17.29
-2.28716,1,346.04,5.14,5.14
-2.28537,1,335.1,3.77,3.77
-2.28526,1,344.91,8.45,8.45
-2.28361,1,334.66,4.45,4.45
-2.28143,1,339.89,9.35,9.35
-2.28122,1,328.87,7.78,7.78
-2.2804,1,335.32,7.11,7.11
-2.27968,1,335.75,6,6
-2.27858,1,345.03,10.47,10.47
-2.27556,1,328.77,2.17,2.17
-2.27431,1,339.91,23.25,23.25
-2.27044,1,349.82,38.45,38.45
-2.27019,1,344.79,14.65,14.65
-2.26728,1,335.63,1.92,1.92
-2.26698,1,330.52,3.64,3.64
-2.26559,1,334.06,4.57,4.57
-2.2655,1,335.93,2.46,2.46
-2.26525,1,339.73,5.21,5.21
-2.26372,1,298.84,2.95,2.95
-2.26323,1,344.79,12.1,12.1
-2.26242,1,331.65,6.44,6.44
-2.2619,1,336.13,8.02,8.02
-2.26176,1,333.21,3,3
-2.26146,1,351.22,55.28,55.28
-2.26109,1,324.98,3.38,3.38
-2.261,1,336.01,58.56,58.56
-2.26016,1,341.47,14.52,14.52
-2.25995,1,331.81,3.48,3.48
-2.25962,1,332.37,3.36,3.36
-2.25769,1,310.53,1.41,1.41
-2.25735,1,340.5,10.78,10.78
-2.25733,1,338.7,56.29,56.29
-2.25724,1,339.8,12.63,12.63
-2.25645,1,328.23,3.86,3.86
-2.2557,1,341.84,45.49,45.49
-2.25339,1,333.49,3.29,3.29
-2.24847,1,328.06,1.26,1.26
-2.24845,1,329.82,1.65,1.65
-2.24712,1,309.94,1.48,1.48
-2.24587,1,313.88,0.86,0.86
-2.24516,1,341.21,46.6,46.6
-2.24413,1,332.65,2.33,2.33
-2.2422,1,335.5,1.77,1.77
-2.23413,1,330.21,3.41,3.41
-2.23183,1,330.73,2.75,2.75
-2.23079,1,334.59,4.78,4.78
-2.22692,1,334.43,3.88,3.88
-2.22583,1,325.62,1.77,1.77
-2.22437,1,308.47,0.9,0.9
-2.22091,1,338.8,6.07,6.07
-2.22082,1,336.47,3.3,3.3
-2.21821,1,343.12,24.12,24.12
-2.21223,1,330.23,5.44,5.44
-2.21106,1,335.48,5.34,5.34
-2.21087,1,350.06,4.77,4.77
-2.21052,1,341.03,5.92,5.92
-2.20677,1,338.65,4.32,4.32
-2.20633,1,334.02,8.53,8.53
-2.20618,1,340.59,7.52,7.52
-2.20604,1,333.25,2.49,2.49
-2.20496,1,335.45,21.86,21.86
-2.20425,1,342.01,9.02,9.02
-2.20272,1,330.27,3.61,3.61
-2.20093,1,347.95,7.35,7.35
-2.19692,1,330.5,2.53,2.53
-2.19571,1,329.5,3.54,3.54
-2.19523,1,334.68,3.49,3.49
-2.19235,1,339.07,21.95,21.95
-2.19152,1,318.12,4.9,4.9
-2.19099,1,340.37,4.9,4.9
-2.19048,1,330.44,3.42,3.42
-2.18862,1,300.73,0.7,0.7
-2.18246,1,339.67,10.34,10.34
-2.18153,1,328.74,3.34,3.34
-2.17814,1,317.27,1.23,1.23
-2.17712,1,329.02,2.4,2.4
-2.17644,1,332.13,3.29,3.29
-2.17634,1,343.46,5.8,5.8
-2.17571,1,343.59,5.8,5.8
-2.17427,1,326.38,1.03,1.03
-2.17358,1,337.41,7.03,7.03
-2.17266,1,337.56,4.25,4.25
-2.17222,1,340.05,7.87,7.87
-2.1715,1,341.14,8.95,8.95
-2.17023,1,333.52,7.1,7.1
-2.16956,1,340.04,3.97,3.97
-2.1691,1,332.5,7.03,7.03
-2.16632,1,338.33,4.62,4.62
-2.16605,1,333.23,3.85,3.85
-2.16549,1,333.02,2.81,2.81
-2.16545,1,334.3,4.46,4.46
-2.16408,1,329.03,5.33,5.33
-2.16315,1,326.34,3.67,3.67
-2.16178,1,315.36,0.94,0.94
-2.16121,1,341.77,13.77,13.77
-2.1612,1,342.07,13.71,13.71
-2.16046,1,332.04,2.07,2.07
-2.16007,1,302.29,0.6,0.6
-2.15921,1,335.33,10.42,10.42
-2.15807,1,338.15,3.87,3.87
-2.15568,1,337.26,10.25,10.25
-2.15435,1,312.25,0.86,0.86
-2.15366,1,305.27,0.92,0.92
-2.15111,1,341.46,8.49,8.49
-2.14918,1,310.42,0.94,0.94
-2.14701,1,334.72,3.34,3.34
-2.14674,1,339.84,5.65,5.65
-2.14566,1,295.45,0.84,0.84
-2.14429,1,298.44,2,2
-2.14197,1,335.45,6.22,6.22
-2.13782,1,338.81,3.92,3.92
-2.13756,1,332.72,3.48,3.48
-2.13686,1,304.9,1.23,1.23
-2.13632,1,338.31,3.51,3.51
-2.13562,1,337.47,3.51,3.51
-2.13414,1,340.87,6.22,6.22
-2.13367,1,341.92,8.71,8.71
-2.13357,1,334.66,2.91,2.91
-2.13298,1,332.23,3.06,3.06
-2.1325,1,337.42,7.69,7.69
-2.13215,1,333.09,3.71,3.71
-2.13144,1,344.46,25.2,25.2
-2.13072,1,340.11,5.14,5.14
-2.12787,1,324.94,1.87,1.87
-2.12767,1,340.25,6.66,6.66
-2.12763,1,345.5,16.53,16.53
-2.12721,1,352.54,18.63,18.63
-2.12636,1,341.64,8.47,8.47
-2.12623,1,355.35,15.36,15.36
-2.12575,1,332.03,3.27,3.27
-2.12454,1,302.6,0.79,0.79
-2.12351,1,343.68,6.8,6.8
-2.12213,1,342.94,3.8,3.8
-2.12168,1,331.49,2.19,2.19
-2.12154,1,309.24,0.9,0.9
-2.12019,1,309.99,0.79,0.79
-2.12005,1,314.15,2.25,2.25
-2.11948,1,331.11,3.86,3.86
-2.11913,1,303.5,1.23,1.23
-2.11859,1,330.17,1.54,1.54
-2.11786,1,305.88,0.61,0.61
-2.11748,1,338.24,3.54,3.54
-2.11673,1,339.29,3.87,3.87
-2.11568,1,305.21,1.23,1.23
-2.11474,1,302.39,0.58,0.58
-2.11255,1,340.7,41.28,41.28
-2.11251,1,347.1,12.91,12.91
-2.11209,1,342.44,26.54,26.54
-2.11194,1,331.02,2.78,2.78
-2.11137,1,331.3,2.53,2.53
-2.1113,1,331.33,2.25,2.25
-2.10852,1,347.12,4.78,4.78
-2.10798,1,333.48,6.72,6.72
-2.10793,1,333.25,3.65,3.65
-2.10475,1,345.6,8.75,8.75
-2.10418,1,337.15,2.64,2.64
-2.1036,1,335.9,5.1,5.1
-2.10057,1,332.2,2.73,2.73
-2.10004,1,344.1,10.82,10.82
-2.0984,1,332.29,3.6,3.6
-2.09658,1,340.61,4.52,4.52
-2.09254,1,328.1,1.75,1.75
-2.08962,1,332.98,6.04,6.04
-2.08792,1,332.93,5.62,5.62
-2.08774,1,333.07,4.35,4.35
-2.08714,1,334.91,3,3
-2.08367,1,334.15,4.3,4.3
-2.08283,1,306.4,0.94,0.94
-2.08205,1,319.51,1.52,1.52
-2.08193,1,334.37,2.94,2.94
-2.08175,1,340.59,6.9,6.9
-2.08038,1,329.94,7.36,7.36
-2.07701,1,347.28,7.75,7.75
-2.07672,1,355.33,6.68,6.68
-2.0762,1,314.33,1.72,1.72
-2.07412,1,304.97,0.5,0.5
-2.07289,1,340.31,6.34,6.34
-2.07236,1,302.96,0.53,0.53
-2.07161,1,336.83,5.1,5.1
-2.07118,1,331.66,5.7,5.7
-2.06909,1,336.8,4.77,4.77
-2.06526,1,343.53,13.16,13.16
-2.06285,1,342.54,7.36,7.36
-2.0628,1,340.19,10.07,10.07
-2.06237,1,331.53,2.94,2.94
-2.06223,1,312.28,1.86,1.86
-2.06195,1,331.95,30.09,30.09
-2.06193,1,325.51,3.6,3.6
-2.06171,1,303.28,2.3,2.3
-2.06113,1,349.75,12.47,12.47
-2.06092,1,330.58,3.85,3.85
-2.06089,1,330.4,1.46,1.46
-2.06065,1,347.64,10.72,10.72
-2.06015,1,331.65,3.28,3.28
-2.05955,1,329.1,3.22,3.22
-2.0591,1,334.04,4.21,4.21
-2.05905,1,339.67,8.82,8.82
-2.05883,1,332.37,2.65,2.65
-2.05878,1,326.92,3.11,3.11
-2.05874,1,334.61,3.11,3.11
-2.05808,1,343.91,7.13,7.13
-2.05766,1,339.39,8.69,8.69
-2.05761,1,330.27,1.87,1.87
-2.05716,1,343.16,6.24,6.24
-2.05691,1,345.09,6.67,6.67
-2.05634,1,334.63,16.28,16.28
-2.05442,1,331.98,3.36,3.36
-2.05299,1,333.71,2.48,2.48
-2.05297,1,321.53,1.15,1.15
-2.05292,1,314.72,2.46,2.46
-2.05254,1,336.6,4.21,4.21
-2.05195,1,347.17,10.96,10.96
-2.05098,1,333.25,4.7,4.7
-2.05092,1,333.73,5.28,5.28
-2.04945,1,341.1,5.44,5.44
-2.04799,1,334.89,3.81,3.81
-2.04685,1,340.87,5.77,5.77
-2.04672,1,355.27,11.33,11.33
-2.04635,1,333.83,4.35,4.35
-2.04622,1,337.5,4.9,4.9
-2.04564,1,329.48,3.97,3.97
-2.04495,1,345.59,10.71,10.71
-2.04278,1,340.31,5.16,5.16
-2.04252,1,333,1.98,1.98
-2.04135,1,339.67,8.49,8.49
-2.04129,1,323.27,4.16,4.16
-2.04125,1,337.11,3.91,3.91
-2.0408,1,329.64,2.78,2.78
-2.04075,1,330.38,6.89,6.89
-2.04027,1,348.2,4.93,4.93
-2.04025,1,304.96,2.2,2.2
-2.03981,1,340.48,8.14,8.14
-2.0394,1,313.84,1.32,1.32
-2.03932,1,329.61,4.67,4.67
-2.03878,1,337.95,10.71,10.71
-2.03855,1,337.95,4.65,4.65
-2.03713,1,338.03,6.82,6.82
-2.03688,1,339.78,5.96,5.96
-2.03649,1,350.12,11.66,11.66
-2.03638,1,339.61,3.83,3.83
-2.0358,1,332.12,2.47,2.47
-2.03549,1,345.01,13.88,13.88
-2.03548,1,336.37,14.88,14.88
-2.03487,1,351.9,10.71,10.71
-2.03394,1,334.16,1.6,1.6
-2.03262,1,331.07,2.98,2.98
-2.02963,1,307.15,2.33,2.33
-2.02904,1,334.43,3.92,3.92
-2.02648,1,337.77,3.67,3.67
-2.02574,1,338.32,5.17,5.17
-2.02532,1,333.03,3.93,3.93
-2.02502,1,303.15,1.46,1.46
-2.02452,1,331.3,3.95,3.95
-2.0245,1,311.88,1.38,1.38
-2.02437,1,329.5,1.58,1.58
-2.02424,1,333.11,2.47,2.47
-2.02392,1,332.04,4.18,4.18
-2.02387,1,341.3,9.55,9.55
-2.02381,1,337.39,2.92,2.92
-2.02345,1,332.14,4.05,4.05
-2.0231,1,329.91,6.56,6.56
-2.02243,1,330.01,3.1,3.1
-2.02152,1,328.23,1.48,1.48
-2.01897,1,332.55,2.38,2.38
-2.01712,1,342.39,7.95,7.95
-2.01658,1,338.05,4.95,4.95
-2.01641,1,356.28,28.87,28.87
-2.01621,1,333.37,1.75,1.75
-2.01576,1,336.4,4.74,4.74
-2.01561,1,353.39,5.87,5.87
-2.01469,1,346.28,54.77,54.77
-2.01457,1,328.79,2.38,2.38
-2.01414,1,347.72,6.43,6.43
-2.01401,1,331.87,6.56,6.56
-2.01378,1,367,84.89,84.89
-2.01325,1,308.13,0.73,0.73
-2.01319,1,330.94,2.66,2.66
-2.01145,1,308.02,1.08,1.08
-2.01066,1,331.21,2.72,2.72
-2.01052,1,334.09,9.29,9.29
-2.00949,1,341.07,5.71,5.71
-2.00876,1,342.81,12.78,12.78
-2.00871,1,354.33,9.22,9.22
-2.00805,1,331.89,4.29,4.29
-2.00696,1,337.09,6.87,6.87
-2.00574,1,300.19,1.3,1.3
-2.00504,1,315.22,1.31,1.31
-2.00501,1,333.64,7.72,7.72
-2.00449,1,367,9.22,9.22
-2.00386,1,330.09,5.79,5.79
-2.00356,1,338.91,5.4,5.4
-2.00349,1,333.63,6.23,6.23
-2.00255,1,305.67,0.67,0.67
-2.0025,1,332.76,3.18,3.18
-2.00198,1,332.99,2.39,2.39
-2.00164,1,356.12,18.45,18.45
-2.00094,1,328.32,1.31,1.31
-2.00051,1,326.96,4.77,4.77
-2.00009,1,337.12,7.39,7.39
-1.99982,1,331.11,2.28,2.28
-1.99887,1,333.38,28.87,28.87
-1.99884,1,297.27,1.41,1.41
-1.99879,1,331.59,2.11,2.11
-1.99852,1,311.74,2.02,2.02
-1.99827,1,340.91,6.79,6.79
-1.99723,1,339.02,6.48,6.48
-1.9966,1,333.2,2.24,2.24
-1.99644,1,332.69,4.84,4.84
-1.99635,1,315.79,1.46,1.46
-1.99614,1,341.21,5.72,5.72
-1.99536,1,337.65,4.6,4.6
-1.99478,1,334.66,28.87,28.87
-1.99427,1,302.66,0.61,0.61
-1.99418,1,332.05,3.51,3.51
-1.99365,1,303.73,0.73,0.73
-1.99203,1,331.56,4.58,4.58
-1.99182,1,327.04,3.22,3.22
-1.99144,1,330.19,2.4,2.4
-1.9882,1,309.49,0.55,0.55
-1.98757,1,329.83,4.41,4.41
-1.98744,1,316.91,1.46,1.46
-1.98545,1,332.61,3.28,3.28
-1.98525,1,303.35,0.68,0.68
-1.98511,1,340.98,5.93,5.93
-1.98449,1,333.04,3.17,3.17
-1.98423,1,334.33,3,3
-1.98351,1,342.56,5.42,5.42
-1.98302,1,336.12,2.05,2.05
-1.98261,1,336.7,5.53,5.53
-1.98211,1,334.41,3.73,3.73
-1.98142,1,335.11,37.96,37.96
-1.98074,1,343.4,110.59,110.59
-1.97994,1,333.61,3.43,3.43
-1.97806,1,337.52,4.46,4.46
-1.97672,1,321.79,2.58,2.58
-1.97667,1,332.3,4.12,4.12
-1.97665,1,339.1,92.95,92.95
-1.97657,1,329.31,2.63,2.63
-1.97499,1,335.88,7.45,7.45
-1.97197,1,332.16,5.9,5.9
-1.97189,1,343.92,4.53,4.53
-1.97094,1,341.03,7.88,7.88
-1.97027,1,332.21,5.55,5.55
-1.96784,1,339.52,9.24,9.24
-1.96606,1,330.76,3.22,3.22
-1.96521,1,309.43,0.94,0.94
-1.96508,1,331.16,4.44,4.44
-1.96262,1,341.77,12.26,12.26
-1.96206,1,341.48,13.83,13.83
-1.95878,1,330.38,13.36,13.36
-1.95723,1,333.82,2.47,2.47
-1.95625,1,333.99,4.36,4.36
-1.95077,1,336.51,6.78,6.78
-1.94985,1,333.65,3.82,3.82
-1.94936,1,307.49,0.62,0.62
-1.94923,1,333.5,3,3
-1.94902,1,335.33,3.69,3.69
-1.94822,1,336.52,24.21,24.21
-1.94576,1,344.09,7.88,7.88
-1.94564,1,341.71,5.82,5.82
-1.94349,1,339.28,20.94,20.94
-1.94016,1,309.57,0.53,0.53
-1.93897,1,335.41,8.41,8.41
-1.93848,1,340.08,4.78,4.78
-1.93661,1,339.46,13.16,13.16
-1.93626,1,351.91,9.96,9.96
-1.9361,1,339.39,6.5,6.5
-1.93607,1,355.25,7.1,7.1
-1.93535,1,330.91,4.87,4.87
-1.93426,1,340.78,59.5,59.5
-1.93262,1,335.55,3.1,3.1
-1.93214,1,337.47,3.38,3.38
-1.93168,1,332.38,6.67,6.67
-1.92905,1,334.57,4.95,4.95
-1.92812,1,333.41,4.14,4.14
-1.92722,1,300.47,1.46,1.46
-1.92605,1,337.9,4.09,4.09
-1.92333,1,335.18,2.4,2.4
-1.9225,1,339.67,6.23,6.23
-1.92073,1,300.26,0.74,0.74
-1.92003,1,330.96,2.1,2.1
-1.92001,1,336.31,6.82,6.82
-1.91985,1,330.13,3.7,3.7
-1.91964,1,340.12,3.02,3.02
-1.91907,1,332.63,7.78,7.78
-1.91885,1,354.84,11.53,11.53
-1.91695,1,338.11,5.17,5.17
-1.91613,1,327.66,2.82,2.82
-1.91604,1,341.19,9.1,9.1
-1.91412,1,340.08,3.85,3.85
-1.91404,1,335.46,3.28,3.28
-1.91316,1,301.04,1.42,1.42
-1.91258,1,328.66,8.98,8.98
-1.91131,1,340.89,73.49,73.49
-1.91069,1,301.67,1.93,1.93
-1.90983,1,338.61,5.55,5.55
-1.90951,1,326.44,9.96,9.96
-1.90883,1,331.33,1.34,1.34
-1.90819,1,333.2,2.33,2.33
-1.90744,1,332.6,7.81,7.81
-1.90682,1,332.26,1.49,1.49
-1.90523,1,332.54,3.5,3.5
-1.90412,1,333.01,4.49,4.49
-1.90385,1,340.07,9.33,9.33
-1.90374,1,330.15,4.01,4.01
-1.90219,1,331.88,4.7,4.7
-1.90217,1,329.52,2.71,2.71
-1.90159,1,344.96,5.84,5.84
-1.90131,1,333.34,2.09,2.09
-1.89921,1,341.98,12.26,12.26
-1.89887,1,331.21,12.72,12.72
-1.8965,1,352.53,10.92,10.92
-1.89575,1,347.6,7.21,7.21
-1.89377,1,332.09,12.72,12.72
-1.89345,1,348.36,4.45,4.45
-1.8928,1,333.08,5.59,5.59
-1.89269,1,342.33,12.95,12.95
-1.89153,1,339.36,20.65,20.65
-1.88984,1,333.36,3.26,3.26
-1.88957,1,326.6,7.46,7.46
-1.88872,1,335.08,7.16,7.16
-1.88758,1,331.1,3.79,3.79
-1.88649,1,332.89,2.92,2.92
-1.88595,1,335.33,6.65,6.65
-1.88268,1,329.79,2.54,2.54
-1.88259,1,335.54,6.3,6.3
-1.88038,1,331.02,2.58,2.58
-1.88022,1,341.65,6.14,6.14
-1.87987,1,345.41,7.45,7.45
-1.87952,1,311.13,1.38,1.38
-1.8794,1,302.43,1.41,1.41
-1.87934,1,337.33,52.98,52.98
-1.87793,1,338.72,5.8,5.8
-1.87611,1,329.32,3.76,3.76
-1.8743,1,332.94,2.89,2.89
-1.87405,1,340.09,8.75,8.75
-1.87347,1,333.11,2.72,2.72
-1.87333,1,333.69,6.32,6.32
-1.86971,1,334.93,11.53,11.53
-1.86791,1,301.87,1.35,1.35
-1.86786,1,338.62,4.67,4.67
-1.86683,1,342.34,9.24,9.24
-1.865,1,342.39,11.02,11.02
-1.8641,1,344.38,11.85,11.85
-1.86389,1,344.57,18.31,18.31
-1.86368,1,339,6.19,6.19
-1.86348,1,333.54,11.47,11.47
-1.86232,1,333.78,3.19,3.19
-1.86076,1,331.25,2.58,2.58
-1.85954,1,322.39,1.41,1.41
-1.85892,1,349.99,6.22,6.22
-1.85735,1,340.11,7.57,7.57
-1.85664,1,346.6,6.15,6.15
-1.85605,1,341.07,6.81,6.81
-1.8559,1,338.9,5.33,5.33
-1.85503,1,355.08,15.67,15.67
-1.85473,1,333.67,2.46,2.46
-1.85439,1,332.33,3.26,3.26
-1.8536,1,344.32,7.3,7.3
-1.85297,1,331.85,3.21,3.21
-1.85269,1,331.95,3.19,3.19
-1.85169,1,310.52,1.62,1.62
-1.85096,1,335.6,5.54,5.54
-1.85008,1,330.9,1.94,1.94
-1.85007,1,304.88,0.85,0.85
-1.84986,1,306.4,0.72,0.72
-1.84961,1,343.79,8.69,8.69
-1.84879,1,356.38,11.41,11.41
-1.84872,1,342.27,4.55,4.55
-1.84833,1,338.66,3.36,3.36
-1.84798,1,349.4,5.24,5.24
-1.84706,1,307.12,1.41,1.41
-1.847,1,329.98,2.4,2.4
-1.84664,1,331.26,8.15,8.15
-1.84622,1,313.14,1.41,1.41
-1.84347,1,337.7,14.67,14.67
-1.84155,1,330.59,2.97,2.97
-1.84114,1,334.29,7.95,7.95
-1.84102,1,336.24,38.38,38.38
-1.8407,1,342.98,5.65,5.65
-1.84048,1,337.26,9.02,9.02
-1.83978,1,334.79,22.48,22.48
-1.83881,1,351.4,12.8,12.8
-1.83847,1,333.69,4.43,4.43
-1.83819,1,332.69,2.09,2.09
-1.83799,1,330.38,4.17,4.17
-1.83768,1,309.07,0.74,0.74
-1.83766,1,337.68,32.08,32.08
-1.83594,1,345.85,12.43,12.43
-1.83565,1,332.42,8.64,8.64
-1.8353,1,330.4,2.22,2.22
-1.83463,1,307.72,0.75,0.75
-1.83275,1,303.35,0.97,0.97
-1.83126,1,335.52,9.27,9.27
-1.8307,1,343,7.83,7.83
-1.8304,1,298.71,2.21,2.21
-1.82935,1,341.98,11.46,11.46
-1.82801,1,331.85,5.16,5.16
-1.82774,1,334.58,4.43,4.43
-1.82625,1,320.66,1.46,1.46
-1.82548,1,337.22,8.64,8.64
-1.82529,1,339.78,3.49,3.49
-1.82461,1,333.36,4.95,4.95
-1.82258,1,329.52,5.61,5.61
-1.82234,1,330.3,2.24,2.24
-1.82209,1,345.28,6.17,6.17
-1.82204,1,341.34,5.23,5.23
-1.82158,1,328.47,2.54,2.54
-1.82151,1,339.1,6.13,6.13
-1.82099,1,298.59,1.02,1.02
-1.8207,1,333.3,3.13,3.13
-1.82064,1,330.17,2.32,2.32
-1.81994,1,305.38,1.76,1.76
-1.81958,1,306,2.2,2.2
-1.81904,1,304.07,0.65,0.65
-1.81857,1,339.87,15.99,15.99
-1.8161,1,301.65,1.07,1.07
-1.81584,1,343.33,10.93,10.93
-1.81457,1,327.76,1.68,1.68
-1.80985,1,330.35,3.06,3.06
-1.80928,1,338,65.74,65.74
-1.80886,1,338.35,7.1,7.1
-1.80702,1,333.24,2.26,2.26
-1.80633,1,334.48,2.03,2.03
-1.80495,1,367,18.37,18.37
-1.80416,1,344.94,7.83,7.83
-1.80338,1,333.61,8.18,8.18
-1.80232,1,332.8,3,3
-1.80061,1,338.34,7.64,7.64
-1.79972,1,367,5.79,5.79
-1.7989,1,331.61,5.51,5.51
-1.79734,1,332.57,6.55,6.55
-1.79593,1,319.33,2.28,2.28
-1.79468,1,307.11,0.79,0.79
-1.7934,1,332.69,3.33,3.33
-1.79178,1,350.37,25.71,25.71
-1.78972,1,333.68,6.27,6.27
-1.78875,1,333.34,5.37,5.37
-1.78824,1,304.4,0.55,0.55
-1.78809,1,331.73,3.04,3.04
-1.78628,1,339.06,5.28,5.28
-1.78578,1,336.7,6.81,6.81
-1.78472,1,331.61,4.37,4.37
-1.78447,1,334.94,17.37,17.37
-1.78316,1,340.84,7.65,7.65
-1.78282,1,367,27.38,27.38
-1.7825,1,330.63,5.23,5.23
-1.77476,1,333.48,3.55,3.55
-1.77345,1,334.66,7.04,7.04
-1.77297,1,331.12,5.01,5.01
-1.77158,1,333.73,3.62,3.62
-1.77153,1,332.8,2.81,2.81
-1.77144,1,339.46,6.77,6.77
-1.76998,1,334.23,2.94,2.94
-1.76954,1,343.21,14.16,14.16
-1.76923,1,337.27,4.41,4.41
-1.76459,1,338.69,5.67,5.67
-1.76288,1,329.58,6.29,6.29
-1.7624,1,333.01,4.62,4.62
-1.76236,1,314.45,2.11,2.11
-1.75318,1,328.24,4.14,4.14
-1.75311,1,331.41,2.27,2.27
-1.75194,1,330,4.53,4.53
-1.74889,1,335.39,7.88,7.88
-1.74827,1,343.27,6.76,6.76
-1.74632,1,334.95,2.98,2.98
-1.74631,1,349.27,7.1,7.1
-1.74463,1,342.63,18.9,18.9
-1.74348,1,332.44,5.8,5.8
-1.74115,1,311.47,1.39,1.39
-1.73983,1,320.12,2.7,2.7
-1.73951,1,325.09,5.05,5.05
-1.73916,1,324.52,2.7,2.7
-1.73596,1,333.57,5.01,5.01
-1.7358,1,346.81,9.21,9.21
