latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.78108,103.82279,310.65,0.53,0.42,2025-07-20,1809,N20,VIIRS,n,2,293.11,2.32,N,0
-3.8002,103.81982,303.99,0.53,0.42,2025-07-20,1809,N20,VIIRS,n,2,292,1.62,N,0
-3.80324,103.81438,311.07,0.53,0.42,2025-07-20,1809,N20,VIIRS,n,2,292.63,2.66,N,0
-3.80784,103.81856,321.59,0.53,0.42,2025-07-20,1809,N20,VIIRS,n,2,293.84,4.52,N,0
-4.25807,104.81454,311.75,0.46,0.39,2025-07-20,1809,N20,VIIRS,n,2,292.77,1.14,N,0
-4.42587,104.40942,346.58,0.38,0.43,2025-07-21,0648,N20,VIIRS,n,2,298.41,4.79,D,0
-4.09865,104.14378,331.18,0.56,0.43,2025-07-21,0648,N20,VIIRS,n,2,298.69,2.97,D,0
-4.0108,104.29398,344.25,0.57,0.43,2025-07-21,0648,N20,VIIRS,n,2,298.93,10.35,D,0
-3.70121,104.37957,331.11,0.39,0.44,2025-07-21,0648,N20,VIIRS,n,2,298.41,3,D,0
-3.76222,103.36795,333.06,0.51,0.41,2025-07-21,0648,N20,VIIRS,n,2,292.7,4.09,D,0
-3.33284,105.07112,341.06,0.44,0.46,2025-07-21,0648,N20,VIIRS,n,2,299.72,5.67,D,0
-3.40803,104.60059,332.44,0.41,0.45,2025-07-21,0648,N20,VIIRS,n,2,301.99,4.15,D,0
-3.40392,104.59998,344.28,0.41,0.45,2025-07-21,0648,N20,VIIRS,n,2,301.62,7.16,D,0
-3.36066,104.53329,351.49,0.4,0.45,2025-07-21,0648,N20,VIIRS,n,2,301.29,19.85,D,0
-3.47413,103.27938,331.81,0.51,0.41,2025-07-21,0648,N20,VIIRS,n,2,296.57,6.78,D,0
-3.47486,103.27482,330.34,0.51,0.41,2025-07-21,0648,N20,VIIRS,n,2,297.97,6.78,D,0
-3.48642,103.0824,344.79,0.5,0.41,2025-07-21,0648,N20,VIIRS,n,2,298.23,12.1,D,0
-3.48491,103.08325,344.1,0.5,0.41,2025-07-21,0648,N20,VIIRS,n,2,298.22,10.82,D,0
-3.57244,102.20495,347.87,0.45,0.39,2025-07-21,0648,N20,VIIRS,n,2,293.19,17.65,D,0
-3.3643,103.11229,337.26,0.5,0.41,2025-07-21,0648,N20,VIIRS,n,2,302.6,10.25,D,0
-2.79594,106.33379,333.72,0.54,0.51,2025-07-21,0648,N20,VIIRS,n,2,294.24,2.63,D,0
-2.76841,106.21084,329.83,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,298.45,3.66,D,0
-2.74787,106.25828,339.57,0.54,0.51,2025-07-21,0648,N20,VIIRS,n,2,296.73,5.66,D,0
-2.75474,106.21489,334.13,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.36,3.67,D,0
-2.68771,106.4856,340.85,0.56,0.51,2025-07-21,0648,N20,VIIRS,n,2,297.2,21.28,D,0
-2.71599,106.01572,356.47,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,301.01,11.7,D,0
-2.71675,106.01104,337.58,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.4,11.7,D,0
-2.66644,106.29015,342.28,0.54,0.51,2025-07-21,0648,N20,VIIRS,n,2,293.01,27.38,D,0
-2.71142,106.01499,349.59,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.05,11.7,D,0
-2.71219,106.01031,338.59,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.88,11.7,D,0
-3.07171,103.71173,346.08,0.55,0.42,2025-07-21,0648,N20,VIIRS,n,2,294.41,16.65,D,0
-3.07078,103.71315,334.66,0.55,0.42,2025-07-21,0648,N20,VIIRS,n,2,289.99,9.03,D,0
-3.07154,103.70824,332.12,0.55,0.42,2025-07-21,0648,N20,VIIRS,n,2,293.67,11.02,D,0
-2.66416,106.28587,335.94,0.54,0.51,2025-07-21,0648,N20,VIIRS,n,2,295.86,28.01,D,0
-2.97653,104.13961,341.95,0.39,0.44,2025-07-21,0648,N20,VIIRS,n,2,294.34,5.1,D,0
-2.68246,105.95882,344.59,0.51,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.97,8.51,D,0
-3.08801,103.19753,333.1,0.51,0.41,2025-07-21,0648,N20,VIIRS,n,2,299.04,4.09,D,0
-3.10286,102.93282,333.33,0.49,0.4,2025-07-21,0648,N20,VIIRS,n,2,299.92,4.22,D,0
-3.10356,102.9284,330.59,0.49,0.4,2025-07-21,0648,N20,VIIRS,n,2,300.2,4.22,D,0
-2.59359,106.07414,340.81,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,296.98,11.06,D,0
-2.5946,106.07077,339.62,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.52,12.05,D,0
-2.84017,104.40138,330.27,0.4,0.44,2025-07-21,0648,N20,VIIRS,n,2,295.02,1.87,D,0
-2.44255,106.20145,343.91,0.54,0.51,2025-07-21,0648,N20,VIIRS,n,2,296.26,7.13,D,0
-2.46357,106.06736,351.85,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,299.65,43.97,D,0
-2.47609,105.9874,337.9,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.91,4.09,D,0
-2.44976,106.06517,335.76,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,295.63,34.43,D,0
-2.45051,106.06039,348.48,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,302.9,34.43,D,0
-2.45334,106.01263,341.26,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.68,5.25,D,0
-2.44774,105.95911,339.73,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,298.16,4.23,D,0
-2.4507,105.9405,339.64,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,297.52,5.35,D,0
-2.41376,106.11323,339.67,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,295.58,12.45,D,0
-2.39988,106.08174,330.43,0.53,0.5,2025-07-21,0648,N20,VIIRS,n,2,295.23,5.14,D,0
-2.88669,102.80759,330.29,0.49,0.4,2025-07-21,0648,N20,VIIRS,n,2,299.58,1.58,D,0
-2.88878,102.80428,333.33,0.49,0.4,2025-07-21,0648,N20,VIIRS,n,2,302.95,2.54,D,0
-2.84539,102.98835,330.77,0.5,0.41,2025-07-21,0648,N20,VIIRS,l,2,304.03,5.84,D,0
-2.84164,102.98779,334.61,0.5,0.41,2025-07-21,0648,N20,VIIRS,n,2,301.97,5.84,D,0
-2.84233,102.98331,339.06,0.5,0.41,2025-07-21,0648,N20,VIIRS,n,2,305.54,5.84,D,0
-2.33389,106.14637,338.24,0.54,0.5,2025-07-21,0648,N20,VIIRS,n,2,295.31,6.42,D,0
-2.33464,106.1416,331.89,0.54,0.5,2025-07-21,0648,N20,VIIRS,n,2,296.31,6.42,D,0
-2.32925,106.14565,337.1,0.54,0.5,2025-07-21,0648,N20,VIIRS,n,2,295.73,11.08,D,0
-2.32099,105.9597,346.1,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,296.79,8.37,D,0
-2.31863,105.94513,339.05,0.52,0.5,2025-07-21,0648,N20,VIIRS,n,2,292.81,3.78,D,0
-2.73188,102.87209,336.87,0.49,0.41,2025-07-21,0648,N20,VIIRS,n,2,303.12,9.11,D,0
-2.57274,103.59059,336.28,0.54,0.42,2025-07-21,0648,N20,VIIRS,n,2,300.87,6.43,D,0
-2.6636,102.78503,331.81,0.49,0.4,2025-07-21,0649,N20,VIIRS,n,2,298.15,24.82,D,0
-2.66427,102.78062,308.55,0.49,0.4,2025-07-21,0649,N20,VIIRS,l,2,308.93,43.58,D,0
-2.64155,102.90421,342.12,0.5,0.41,2025-07-21,0649,N20,VIIRS,n,2,306.11,11.15,D,0
-2.63477,102.89861,331.65,0.5,0.41,2025-07-21,0649,N20,VIIRS,l,2,303.48,3.28,D,0
-2.62064,102.84177,346.63,0.49,0.41,2025-07-21,0649,N20,VIIRS,n,2,303.09,13.59,D,0
-2.61691,102.84122,335.59,0.49,0.41,2025-07-21,0649,N20,VIIRS,n,2,302.35,13.59,D,0
-2.12361,105.78474,340.66,0.51,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.84,7.14,D,0
-2.59268,102.80128,332.61,0.49,0.4,2025-07-21,0649,N20,VIIRS,n,2,301.4,6.35,D,0
-2.47763,103.50719,331.66,0.54,0.42,2025-07-21,0649,N20,VIIRS,n,2,299.62,4.21,D,0
-2.47604,103.49214,333.39,0.54,0.42,2025-07-21,0649,N20,VIIRS,n,2,299.85,5.07,D,0
-2.47216,103.49155,333.93,0.54,0.42,2025-07-21,0649,N20,VIIRS,n,2,299.94,15.49,D,0
-2.05624,105.85183,330.93,0.52,0.5,2025-07-21,0649,N20,VIIRS,n,2,294.72,4.06,D,0
-2.06779,105.77795,341.43,0.51,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.56,11.51,D,0
-1.99131,105.76135,340.16,0.51,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.06,6.79,D,0
-1.99844,105.66024,350.08,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,300.7,29.62,D,0
-1.99031,105.76222,342.1,0.51,0.49,2025-07-21,0649,N20,VIIRS,n,2,296.58,9.96,D,0
-1.99669,105.66085,340.85,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,300.66,36.53,D,0
-1.9604,105.71553,334.04,0.51,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.32,4.21,D,0
-2.40126,102.83357,344.09,0.5,0.41,2025-07-21,0649,N20,VIIRS,n,2,298.13,7.88,D,0
-2.29713,103.47886,330.58,0.54,0.42,2025-07-21,0649,N20,VIIRS,n,2,301.04,3.18,D,0
-2.49649,102.0755,333.89,0.45,0.39,2025-07-21,0649,N20,VIIRS,n,2,300.68,38.41,D,0
-1.91707,105.66723,338.22,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.26,4.84,D,0
-1.899,105.66442,333.25,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.58,4.7,D,0
-1.89717,105.66573,343.75,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.4,7.04,D,0
-2.36741,102.52094,335.35,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,299.91,3.25,D,0
-2.4205,102.07794,341.22,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,297.54,5.92,D,0
-2.36899,102.31648,330.96,0.47,0.4,2025-07-21,0649,N20,VIIRS,n,2,297.04,4.7,D,0
-1.81024,105.74625,338.83,0.51,0.5,2025-07-21,0649,N20,VIIRS,n,2,297.72,6.11,D,0
-1.80569,105.74559,340.41,0.51,0.5,2025-07-21,0649,N20,VIIRS,n,2,298.15,13.98,D,0
-1.80642,105.74099,335.22,0.51,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.9,13.98,D,0
-1.82103,105.64943,340,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.48,11.5,D,0
-1.82174,105.64494,334.34,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,300.56,15.63,D,0
-1.81901,105.57541,338.72,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.45,6.33,D,0
-1.82525,105.50793,341.99,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,296.73,26.01,D,0
-2.21006,103.04221,346.48,0.51,0.41,2025-07-21,0649,N20,VIIRS,n,2,303.66,8.46,D,0
-1.81894,105.46182,340.09,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.66,5.34,D,0
-2.28355,102.55241,333.93,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,299.11,6.59,D,0
-1.79941,105.55417,332.55,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.07,4.25,D,0
-2.33747,102.16274,337.94,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,299.9,6.23,D,0
-2.33594,102.16292,332.68,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,299.74,4.25,D,0
-1.82053,105.46285,343.59,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.75,6.47,D,0
-2.24589,102.632,333.6,0.49,0.4,2025-07-21,0649,N20,VIIRS,n,2,303.16,5.15,D,0
-1.79685,105.46822,331.32,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.84,6.37,D,0
-2.22875,102.66972,330.08,0.49,0.4,2025-07-21,0649,N20,VIIRS,l,2,302.29,2.72,D,0
-1.76352,105.62334,336.93,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,297.56,4.35,D,0
-1.7803,105.51568,340.06,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,299.8,13.45,D,0
-1.78515,105.48461,341.09,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.99,9.98,D,0
-1.79476,105.42293,343.18,0.49,0.48,2025-07-21,0649,N20,VIIRS,n,2,297.41,22.37,D,0
-2.16816,103.01378,333.53,0.51,0.41,2025-07-21,0649,N20,VIIRS,n,2,301.45,4.73,D,0
-2.18011,102.93627,333.63,0.51,0.41,2025-07-21,0649,N20,VIIRS,l,2,303.68,6.23,D,0
-1.7903,105.42226,339.95,0.49,0.48,2025-07-21,0649,N20,VIIRS,n,2,300.29,22.37,D,0
-2.15873,103.0498,332.38,0.51,0.41,2025-07-21,0649,N20,VIIRS,l,2,303.21,5.04,D,0
-2.23909,102.52879,335.36,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,299.42,8.33,D,0
-2.14044,102.79675,333.48,0.5,0.41,2025-07-21,0649,N20,VIIRS,n,2,300.81,8.31,D,0
-1.69886,105.52183,332.5,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.53,3.79,D,0
-2.19549,102.22725,330.96,0.47,0.39,2025-07-21,0649,N20,VIIRS,n,2,300.7,2.18,D,0
-1.69978,105.4267,338.01,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.42,4.85,D,0
-1.69532,105.42601,355.27,0.49,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.54,11.33,D,0
-1.64568,105.50913,330.87,0.5,0.49,2025-07-21,0649,N20,VIIRS,n,2,298.29,2.58,D,0
-1.63497,105.40329,338.15,0.49,0.48,2025-07-21,0649,N20,VIIRS,n,2,298.16,4.98,D,0
-2.11226,102.06275,332.12,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,301.54,2.75,D,0
-2.07367,102.027,337.13,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,300.68,5.74,D,0
-1.98968,102.15491,333.93,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,301.51,4.28,D,0
-1.98607,102.15437,335.79,0.46,0.39,2025-07-21,0649,N20,VIIRS,n,2,302.03,4.28,D,0
-1.70918,103.93574,335.18,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,303.67,27.38,D,0
-1.70972,103.93224,351.88,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,309.07,27.38,D,0
-1.70515,103.93513,367,0.39,0.44,2025-07-21,0649,N20,VIIRS,h,2,312.97,27.38,D,0
-1.70461,103.93863,336.7,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,301.24,5.78,D,0
-1.70569,103.93163,348.42,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,312.65,27.38,D,0
-1.70111,103.93453,367,0.39,0.44,2025-07-21,0649,N20,VIIRS,h,2,311.01,26.59,D,0
-1.70057,103.93802,342.4,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,304.48,22.16,D,0
-1.70165,103.93105,342.55,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,305.02,26.59,D,0
-1.69654,103.93742,351.19,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,309.84,22.16,D,0
-1.69708,103.93392,354.59,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,314.92,26.59,D,0
-1.69762,103.93044,353.47,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,310.04,26.59,D,0
-1.69196,103.94032,331.89,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,296.03,73.73,D,0
-1.69304,103.93331,350.25,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,310.42,24.79,D,0
-1.69358,103.92983,333.24,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,301,24.79,D,0
-1.68847,103.9362,347.69,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,296.8,73.73,D,0
-1.68901,103.93271,330.86,0.39,0.44,2025-07-21,0649,N20,VIIRS,n,2,298.52,24.79,D,0
-1.79548,103.22015,331.32,0.53,0.42,2025-07-21,0649,N20,VIIRS,n,2,298.95,6.74,D,0
-1.92059,102.33833,330.34,0.47,0.4,2025-07-21,0649,N20,VIIRS,n,2,301.29,2.2,D,0
-1.94148,102.20339,330.24,0.47,0.39,2025-07-21,0649,N20,VIIRS,n,2,302.83,2.12,D,0
-1.82637,102.89589,331.32,0.51,0.41,2025-07-21,0649,N20,VIIRS,n,2,301.32,4.76,D,0
-1.85136,102.51696,343.62,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,299.25,9.69,D,0
-1.79391,102.75328,332.34,0.5,0.41,2025-07-21,0649,N20,VIIRS,n,2,301.21,4.69,D,0
-1.76859,102.64458,339.45,0.49,0.41,2025-07-21,0649,N20,VIIRS,n,2,300.6,4.99,D,0
-1.74954,102.66903,332.47,0.5,0.41,2025-07-21,0649,N20,VIIRS,n,2,299.77,6.64,D,0
-1.78664,102.40645,330.64,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,301.47,3.66,D,0
-1.57392,103.68857,333.39,0.57,0.43,2025-07-21,0649,N20,VIIRS,n,2,299.11,3.42,D,0
-1.76424,102.42946,332.13,0.48,0.4,2025-07-21,0649,N20,VIIRS,l,2,306.08,2.9,D,0
-1.73265,102.32051,341.67,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,305.43,18.41,D,0
-1.6844,102.46297,339.44,0.48,0.4,2025-07-21,0649,N20,VIIRS,n,2,305.11,10.9,D,0
-1.57332,103.68971,329.97,0.4,0.6,2025-07-21,1750,N20,VIIRS,n,2,291.4,3.24,N,0
-1.57215,103.68253,302.84,0.4,0.6,2025-07-21,1750,N20,VIIRS,n,2,290.83,1.73,N,0
-1.57274,103.68612,314.18,0.4,0.6,2025-07-21,1750,N20,VIIRS,n,2,291.2,1.73,N,0
-1.68678,103.93136,367,0.38,0.59,2025-07-21,1750,N20,VIIRS,h,2,293.63,11.88,N,0
-1.68735,103.93484,367,0.38,0.59,2025-07-21,1750,N20,VIIRS,h,2,294.56,11.88,N,0
-1.68793,103.93832,332.46,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,292.98,7.85,N,0
-1.6862,103.92786,304.59,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,291.52,4.5,N,0
-1.69217,103.93043,367,0.38,0.59,2025-07-21,1750,N20,VIIRS,h,2,293.83,9.13,N,0
-1.69275,103.93394,367,0.38,0.59,2025-07-21,1750,N20,VIIRS,h,2,297.03,9.13,N,0
-1.69332,103.93742,367,0.38,0.59,2025-07-21,1750,N20,VIIRS,h,2,296.4,9.28,N,0
-1.69756,103.92952,335.75,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,292.58,9.13,N,0
-1.69814,103.93301,342.06,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,293.65,9.13,N,0
-1.69871,103.93651,328.2,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,292.81,9.28,N,0
-1.70353,103.9321,341.12,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,293.05,3.06,N,0
-1.70296,103.92861,309.45,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,291.21,3.06,N,0
-1.70411,103.9356,319.24,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,292.44,4.17,N,0
-1.70893,103.93122,321.85,0.38,0.59,2025-07-21,1750,N20,VIIRS,n,2,291.56,3.06,N,0
-2.68455,106.48205,306.71,0.49,0.49,2025-07-21,1750,N20,VIIRS,n,2,293.09,0.92,N,0
-2.25015,103.09234,315.06,0.43,0.62,2025-07-21,1750,N20,VIIRS,n,2,290.84,1.83,N,0
-2.25077,103.09615,318.42,0.43,0.62,2025-07-21,1750,N20,VIIRS,n,2,291.07,1.83,N,0
-2.42675,102.74863,302.52,0.45,0.63,2025-07-21,1750,N20,VIIRS,n,2,290.32,0.62,N,0
-2.82317,104.71606,324,0.32,0.55,2025-07-21,1750,N20,VIIRS,n,2,291.68,1.72,N,0
-3.30688,104.31821,301.38,0.34,0.56,2025-07-21,1750,N20,VIIRS,n,2,290.56,0.64,N,0
-3.3135,104.32645,303.37,0.34,0.56,2025-07-21,1750,N20,VIIRS,n,2,290.52,0.68,N,0
-3.38652,104.17986,305.19,0.35,0.56,2025-07-21,1750,N20,VIIRS,n,2,290.65,0.48,N,0
-3.41294,104.14676,305.17,0.35,0.56,2025-07-21,1750,N20,VIIRS,n,2,288.68,1.41,N,2
-3.43572,103.69767,303.47,0.37,0.58,2025-07-21,1750,N20,VIIRS,n,2,284.89,1.14,N,0
-3.92453,104.42236,301.12,0.33,0.55,2025-07-21,1751,N20,VIIRS,n,2,290.62,1.38,N,0
-4.12321,105.00766,304.83,0.59,0.53,2025-07-21,1751,N20,VIIRS,n,2,291.67,1.87,N,0
-4.12189,105.00568,309.42,0.59,0.53,2025-07-21,1751,N20,VIIRS,n,2,291.96,1.4,N,0
-4.49415,104.99744,311.12,0.58,0.52,2025-07-21,1751,N20,VIIRS,n,2,291.69,1.73,N,0
-4.49894,104.99656,314.55,0.58,0.52,2025-07-21,1751,N20,VIIRS,n,2,291.73,2.04,N,0
-4.47357,105.78302,332.33,0.4,0.37,2025-07-22,0629,N20,VIIRS,n,2,298.62,5.2,D,0
-4.45629,104.56137,333.01,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,295.02,3.88,D,0
-4.30805,105.22173,342.51,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,297.17,14.79,D,0
-4.34826,104.89206,332.65,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,294.6,2.05,D,0
-4.3841,104.56815,331.1,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,298.27,2.24,D,0
-4.35354,104.613,332.66,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,296.67,2.88,D,0
-4.40306,104.04111,340.67,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,303.02,9.28,D,0
-4.34034,104.18687,334.95,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,301.62,2.75,D,0
-4.47603,103.28712,341.89,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,300.38,18.32,D,0
-4.33703,104.18637,341.59,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,302.6,5.49,D,0
-4.48593,103.19827,331.24,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,297.68,2.17,D,0
-4.49339,103.07955,341.43,0.4,0.37,2025-07-22,0629,N20,VIIRS,n,2,296.62,3.9,D,0
-4.44506,103.3115,329.32,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,296.42,2.3,D,0
-4.4388,103.08582,328.32,0.4,0.37,2025-07-22,0629,N20,VIIRS,n,2,297.85,1.65,D,0
-4.28601,103.01556,344.47,0.4,0.37,2025-07-22,0629,N20,VIIRS,n,2,295.21,7.43,D,0
-4.26712,102.89923,331.43,0.4,0.37,2025-07-22,0629,N20,VIIRS,n,2,296.06,3.58,D,0
-3.9677,103.39864,334.75,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,296.87,2.4,D,0
-3.80889,103.82066,342.54,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,311.85,4.02,D,0
-3.80557,103.82017,332.39,0.38,0.36,2025-07-22,0629,N20,VIIRS,l,2,305.82,4.02,D,0
-4.00971,102.42606,328.77,0.41,0.37,2025-07-22,0629,N20,VIIRS,n,2,291.83,2.17,D,0
-3.72636,103.7164,341.33,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,308.34,5.61,D,0
-3.72298,103.71548,331.7,0.39,0.36,2025-07-22,0629,N20,VIIRS,l,2,303.58,2.65,D,0
-3.5087,104.56858,334.37,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,303.45,2.94,D,0
-3.50923,104.56512,335.24,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,307.09,3.74,D,0
-3.50538,104.56808,334.48,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,300.86,2.03,D,0
-3.81718,102.40509,327.76,0.41,0.37,2025-07-22,0629,N20,VIIRS,n,2,295.9,2.73,D,0
-3.55931,103.85606,333.34,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,303.38,2.09,D,0
-3.71967,102.3791,329.52,0.41,0.37,2025-07-22,0629,N20,VIIRS,n,2,294.99,2.71,D,0
-3.37205,104.28487,333.67,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,301.99,1.91,D,0
-3.17057,104.89558,331.59,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,300.78,13.78,D,0
-3.44398,103.04813,339.74,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,288.78,22.13,D,0
-3.32028,103.75493,334.55,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,300.39,3.93,D,0
-3.31644,103.75788,340.82,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,299.73,5.74,D,0
-3.31696,103.75443,343.14,0.38,0.36,2025-07-22,0629,N20,VIIRS,n,2,296.03,5.74,D,0
-3.36606,103.36182,329.25,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,296.7,2.28,D,0
-3.36185,103.32204,332.42,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,291.67,3.7,D,0
-3.35101,103.34889,337.95,0.39,0.36,2025-07-22,0629,N20,VIIRS,n,2,295.47,10.71,D,0
-3.24165,103.66862,337.45,0.39,0.36,2025-07-22,0630,N20,VIIRS,n,2,294.89,4.19,D,0
-2.83106,106.33133,334.33,0.43,0.38,2025-07-22,0630,N20,VIIRS,n,2,283.69,4.89,D,0
-3.23171,103.66713,331.88,0.39,0.36,2025-07-22,0630,N20,VIIRS,n,2,299.76,41.98,D,0
-3.37781,102.55975,327.63,0.4,0.37,2025-07-22,0630,N20,VIIRS,n,2,291.63,2.31,D,0
-3.45123,102.06645,329.56,0.42,0.37,2025-07-22,0630,N20,VIIRS,n,2,293.3,1.85,D,0
-3.22655,103.34346,332.03,0.39,0.36,2025-07-22,0630,N20,VIIRS,n,2,290.96,3.5,D,0
-3.17808,103.6407,332.72,0.39,0.36,2025-07-22,0630,N20,VIIRS,n,2,292.43,9.8,D,0
-3.24765,103.04664,335.56,0.39,0.36,2025-07-22,0630,N20,VIIRS,n,2,297.12,4.6,D,0
-2.76952,106.16537,338.49,0.42,0.38,2025-07-22,0630,N20,VIIRS,n,2,300.64,5.14,D,0
-2.76605,106.16483,339.04,0.42,0.38,2025-07-22,0630,N20,VIIRS,n,2,297.79,5.75,D,0
-2.74386,106.26295,339.78,0.43,0.38,2025-07-22,0630,N20,VIIRS,n,2,300.75,5.96,D,0
-2.74456,106.21217,331.85,0.43,0.38,2025-07-22,0630,N20,VIIRS,n,2,294.59,5.67,D,0
-3.06602,103.82135,331.1,0.38,0.36,2025-07-22,0630,N20,VIIRS,n,2,298.03,3.32,D,0
-2.71294,106.01006,343.13,0.42,0.38,2025-07-22,0630,N20,VIIRS,n,2,303.86,54.09,D,0
